location,year,irrigated,non_irrigated,pasture,value,dataitem
30099,2013,t,f,f,84.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30099,2013,f,t,f,27.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30099,2014,t,f,f,85,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30099,2014,f,t,f,34.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30099,2014,f,f,t,9.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30101,2009,f,t,f,17.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30101,2009,f,f,t,2.7,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30101,2010,f,t,f,22,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30101,2010,f,f,t,2.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30101,2011,f,t,f,26,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30101,2011,f,f,t,5.1,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30101,2012,f,t,f,21.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30101,2012,f,f,t,4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30101,2013,f,t,f,25.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30101,2014,f,t,f,27,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30103,2009,t,f,f,129,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30103,2010,t,f,f,134,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30103,2010,f,f,t,4.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30103,2011,t,f,f,119,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30103,2012,t,f,f,123,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30103,2012,f,t,f,29.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30103,2012,f,f,t,4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30103,2013,t,f,f,122,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30103,2013,f,t,f,19,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30103,2013,f,f,t,4.3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30103,2014,t,f,f,133,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30103,2014,f,t,f,20.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30103,2014,f,f,t,4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30105,2008,f,t,f,18,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30105,2009,t,f,f,39.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30105,2009,f,t,f,19,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30105,2009,f,f,t,3.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30105,2010,t,f,f,39.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30105,2010,f,t,f,20.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30105,2010,f,f,t,5.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30105,2011,t,f,f,40,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30105,2011,f,t,f,21,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30105,2011,f,f,t,3.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30105,2012,t,f,f,38.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30105,2012,f,t,f,23,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30105,2012,f,f,t,4.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30105,2013,f,t,f,22.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30105,2013,f,f,t,5.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30105,2014,f,t,f,22.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30107,2009,f,t,f,11.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30107,2009,f,f,t,7.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30107,2010,f,f,t,4.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30107,2011,f,f,t,5.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30107,2012,f,t,f,15,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30107,2012,f,f,t,5.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30107,2014,f,t,f,14,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30107,2014,f,f,t,5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30109,2009,f,t,f,22,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30109,2009,f,f,t,4.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30109,2010,f,t,f,16.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30109,2010,f,f,t,6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30109,2011,f,t,f,25,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30109,2012,f,f,t,6.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30109,2014,f,t,f,24,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30111,2008,t,f,f,95,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30111,2008,f,f,t,5.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30111,2009,f,f,t,4.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30111,2010,t,f,f,92.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30111,2010,f,f,t,3.1,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30111,2011,t,f,f,100,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30111,2011,f,f,t,3.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30111,2012,t,f,f,118,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30111,2012,f,t,f,18,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30111,2012,f,f,t,4.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30111,2013,t,f,f,118,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30111,2013,f,t,f,23,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30111,2014,t,f,f,115,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30111,2014,f,t,f,20.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30111,2014,f,f,t,4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2008,t,f,f,50.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2008,f,f,t,12,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2009,t,f,f,42.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2009,t,f,f,63,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2009,f,t,f,22,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2009,f,t,f,24.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2009,f,f,t,5.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2009,f,f,t,9.3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2010,t,f,f,58,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2010,t,f,f,63,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2010,f,f,t,8,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2010,f,f,t,9.8,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2011,t,f,f,45,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2011,t,f,f,53,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2011,f,f,t,9.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2011,f,f,t,12.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2012,t,f,f,53,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2012,t,f,f,57.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2012,f,t,f,33,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2012,f,t,f,33,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2012,f,f,t,7.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2012,f,f,t,8.1,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2013,t,f,f,54,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2013,t,f,f,57.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2013,f,t,f,25,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2013,f,t,f,27.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2013,f,f,t,4.7,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2013,f,f,t,7.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2014,t,f,f,51.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2014,t,f,f,57.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2014,f,t,f,25,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2014,f,t,f,29,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2014,f,f,t,5.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag10,2014,f,f,t,7.8,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2008,t,f,f,53,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2008,f,t,f,22,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2008,f,f,t,5.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2009,t,f,f,28,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2009,t,f,f,40.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2009,f,t,f,23.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2009,f,f,t,3.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2009,f,f,t,3.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2010,t,f,f,60,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2010,t,f,f,60.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2010,f,t,f,25,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2010,f,f,t,5.1,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2011,t,f,f,58,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2011,t,f,f,60.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2011,f,t,f,26.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2011,f,t,f,29.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2011,f,f,t,6.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2011,f,f,t,12,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2012,t,f,f,52,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2012,t,f,f,63,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2012,f,t,f,23,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2012,f,f,t,6.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2012,f,f,t,7.1,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2013,t,f,f,40,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2013,t,f,f,64,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2013,f,t,f,20,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2013,f,t,f,24.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2013,f,f,t,6.3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2013,f,f,t,9.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2014,t,f,f,64,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2014,t,f,f,73,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2014,f,t,f,27,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2014,f,f,t,5.8,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag20,2014,f,f,t,7.3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2008,t,f,f,67,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2008,f,t,f,20,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2008,f,f,t,7.1,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2009,t,f,f,27,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2009,t,f,f,86,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2009,f,t,f,21,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2009,f,f,t,4.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2010,t,f,f,31,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2010,t,f,f,117,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2010,f,t,f,20.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2010,f,f,t,4.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2010,f,f,t,4.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2011,t,f,f,30,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2011,t,f,f,89,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2011,f,t,f,18,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2011,f,t,f,23,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2011,f,f,t,4.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2011,f,f,t,4.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2012,t,f,f,67.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2012,t,f,f,92.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2012,f,t,f,23,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2012,f,t,f,23.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2012,f,f,t,4.7,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2012,f,f,t,6.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2013,t,f,f,53,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2013,t,f,f,94,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2013,f,t,f,22,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2013,f,t,f,24,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2013,f,f,t,5.1,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2013,f,f,t,5.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2014,t,f,f,46,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2014,t,f,f,94,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2014,f,t,f,21.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2014,f,t,f,26,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2014,f,f,t,5.3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag30,2014,f,f,t,5.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2008,f,t,f,21.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2008,f,f,t,6.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2009,t,f,f,56,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2009,t,f,f,63,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2009,f,t,f,17.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2009,f,t,f,21.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2009,f,f,t,4.3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2009,f,f,t,6.7,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2010,t,f,f,70.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2010,t,f,f,85,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2010,f,t,f,16,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2010,f,t,f,23.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2010,f,f,t,2.7,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2010,f,f,t,5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2011,t,f,f,50.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2011,t,f,f,61,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2011,f,t,f,19.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2011,f,t,f,22.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2011,f,f,t,6.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2011,f,f,t,8.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2012,t,f,f,53,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2012,t,f,f,61,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2012,f,t,f,21,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2012,f,t,f,23.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2012,f,f,t,7.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2012,f,f,t,8,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2013,t,f,f,95.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2013,t,f,f,102,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2013,f,t,f,24.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2013,f,t,f,25,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2013,f,f,t,7.3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2013,f,f,t,7.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2014,t,f,f,81,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2014,t,f,f,94.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2014,f,t,f,18.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2014,f,t,f,24.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag50,2014,f,f,t,6.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag70,2008,t,f,f,78,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag70,2008,f,f,t,9.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag70,2009,t,f,f,77,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag70,2009,t,f,f,81,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag70,2009,f,t,f,20,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag70,2009,f,t,f,20,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag70,2009,f,f,t,5.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag70,2009,f,f,t,5.6,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
30ag70,2010,t,f,f,73.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
30ag70,2010,t,f,f,89.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
